OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,Shape_Length,Shape_Area
2571,TX477,3,55,373185,928.425270813155521,41840.303480982554902
2572,TX477,3,30,373158,25133.754563893420709,2445083.828477810136974
2573,TX477,3,18,373144,813.681433432141716,37295.566745081807312
2574,TX477,3,19,373145,1235.693688282661469,42147.853455508746265
2575,TX477,3,53,373183,1232.980670090594685,43842.013029286041274
2576,TX477,3,16,373142,1617.512860761378533,56186.611246683816717
2577,TX477,3,19,373145,916.128438932329686,29114.326377725545171
2578,TX477,3,15,373141,1808.213159648276587,106155.900648969502072
2579,TX477,3,46,373175,1588.416740659953348,127796.970608431773144
2580,TX477,3,45,373174,715.216319563306001,32372.476102772106969
2581,TX477,3,32,373160,2008.590846024635766,101979.850761817724560
2582,TX477,3,31,373159,1188.226490116635205,41541.633620973268989
2583,TX477,3,19,373145,478.316995198762243,14933.748949420385543
2584,TX477,3,W,373207,436.141976557228702,12568.710052082762559
2585,TX477,3,55,373185,898.806399353416055,34227.975778518964944
2586,TX477,3,17,373143,562.261363906058705,19344.252900031013269
2587,TX477,3,35,373163,1950.853830015510312,129200.338255432987353
2588,TX477,3,8,373205,24748.109109452696430,2629784.515099446754903
2589,TX477,3,53,373183,3285.375798639752702,498911.657121506810654
2590,TX477,3,W,373207,614.829007495255951,20121.397221569368412
2591,TX477,3,59,373189,1709.448131415731723,98139.173020038157119
2592,TX477,3,53,373183,1443.635385119789817,74321.852558818136458
2593,TX477,3,30,373158,4195.257841373777410,406102.507101855298970
2594,TX477,3,19,373145,1387.529504069727636,44368.308449564843613
2595,TX477,3,20,373147,481.311890286414325,15507.286654203464423
2596,TX477,3,36,373164,840.595860212273578,36378.525654553799541
2597,TX477,3,32,373160,2490.665826723765349,235529.849382877873722
2598,TX477,3,19,373145,628.822933189337959,27490.908433868728025
2599,TX477,3,1,373135,4172.198090904483252,364219.142020440369379
2600,TX477,3,48,373177,1750.308403092935805,203864.149134891602444
2601,TX477,3,64,373195,822.602619486367871,36757.357606827667041
2602,TX477,3,56,373186,2249.473138283097796,115735.478462951577967
2603,TX477,3,18,373144,1042.050224522180997,70143.737828164114035
2604,TX477,3,16,373142,3328.527579450130361,145368.888724236196140
2605,TX477,3,11,373137,2813.375764172249546,270753.643969015683979
2606,TX477,3,3,373157,1679.935384849324691,140944.425705432047835
2607,TX477,3,32,373160,1818.143240178940232,180761.760933136072708
2608,TX477,3,20,373147,904.451942152966922,42220.730562416683824
2609,TX477,3,30,373158,870.633840792562978,40644.887528686471342
2610,TX477,3,14,373140,3096.986737727555919,435775.768569630221464
2611,TX477,3,59,373189,1587.325979051952572,114449.905276759731350
2612,TX477,3,15,373141,620.258096941218355,21625.869229146363068
2613,TX477,3,33,373161,831.915769766317453,38316.933237222147000
2614,TX477,3,56,373186,1450.021085819191740,111467.673640795517713
2615,TX477,3,W,373207,515.943696353389214,19460.958111107916920
2616,TX477,3,48,373177,1710.687437807645438,72979.539533426053822
2617,TX477,3,48,373177,1154.138194193927802,61810.687452266043692
2618,TX477,3,30,373158,1030.294051088187416,66999.927762381747016
2619,TX477,3,55,373185,2189.032887069649860,190167.170053104055114
2620,TX477,3,72,373204,902.671269195525838,37993.454478841289529
2621,TX477,3,46,373175,2607.941845774998455,247746.483243650873192
2622,TX477,3,19,373145,619.294030882887910,19239.994889236015297
2623,TX477,3,33,373161,1090.813624229556808,68033.386385328907636
2624,TX477,3,20,373147,3168.442855019256967,211391.213177863159217
2625,TX477,3,7,373201,850.655068127006416,51468.884175733568554
2626,TX477,3,48,373177,1023.851090621537878,29904.572701525154116
2627,TX477,3,32,373160,1635.670497020601260,139844.272401464666473
2628,TX477,3,1,373135,4292.757080203223268,608241.705383491469547
2629,TX477,3,14,373140,4489.648489179015996,587621.463657936663367
2630,TX477,3,3,373157,797.622098812136414,39986.218259710112761
2631,TX477,3,18,373144,707.649013216656158,23561.273634268938622
2632,TX477,3,64,373195,1259.737899527522131,85060.771817887725774
2633,TX477,3,W,373207,654.451817181228193,18031.771257249936752
2634,TX477,3,55,373185,2413.988826735207113,189382.405663115729112
2635,TX477,3,18,373144,3230.860437338320480,292737.117718851193786
2636,TX477,3,40,373169,758.882210874435032,36295.881447309606301
2637,TX477,3,W,373207,411.319560142832302,8165.660983892535114
2638,TX477,3,18,373144,938.636353883164816,45952.559405098043499
2639,TX477,3,35,373163,818.109030896990475,40493.895077285465959
2640,TX477,3,17,373143,1711.002066931020636,65659.429994638339849
2641,TX477,3,6,373190,1852.190311086935026,71178.884559092184645
2642,TX477,3,40,373169,590.679420557297931,20050.944302209554735
2643,TX477,3,32,373160,600.278561722445829,21150.242659583953355
2644,TX477,3,3,373157,3400.018621394974161,342588.012979897379410
2645,TX477,3,64,373195,859.616202786367921,35352.322574210142193
2646,TX477,3,46,373175,1290.008956904186789,73656.148535575804999
2647,TX477,3,19,373145,432.223699014866042,12300.144778631336521
2648,TX477,3,47,373176,1878.763810332845651,173556.880405517877080
2649,TX477,3,54,373184,1099.381432360887402,58408.864055820456997
2650,TX477,3,55,373185,808.322025582801302,34019.923112895361555
2651,TX477,3,27,373154,740.131086862824304,37431.666648716483905
2652,TX477,3,1,373135,1497.092445793291972,86824.917183285331703
2653,TX477,3,W,373207,355.087549799223439,6295.139758942679691
2654,TX477,3,11,373137,2569.891312998660396,266796.984903335978743
2655,TX477,3,35,373163,1212.725755123443378,73752.145019293398946
2656,TX477,3,72,373204,526.442667006289753,17381.997221580513724
2657,TX477,3,36,373164,4064.338208796360050,345091.613044931844342
2658,TX477,3,30,373158,4928.270818101466830,593078.297384041012265
2659,TX477,3,20,373147,905.600083353581681,33880.301999845694809
2660,TX477,3,56,373186,445.318811198366745,11797.502056788083792
2661,TX477,3,46,373175,3282.321990839553564,205025.886551907053217
2662,TX477,3,33,373161,514.252835253782678,14058.364986798791506
2663,TX477,3,W,373207,452.379975150622499,10693.355446223642502
2664,TX477,3,21,373148,1162.746198038693137,53616.544910915108630
2665,TX477,3,1,373135,517.193573249290807,17248.190921177254495
2666,TX477,3,15,373141,2503.538053852814755,152353.948133058962412
2667,TX477,3,1,373135,666.787505540359575,24446.944860760362644
2668,TX477,3,20,373147,1511.214874372401027,96558.043774967954960
2669,TX477,3,30,373158,120752.241199267198681,17226793.440426748245955
2670,TX477,3,53,373183,2802.325924143736302,256223.526255331904395
2671,TX477,3,8,373205,3942.137338344332875,259311.548025095224148
2672,TX477,3,1,373135,1848.713089732594199,89601.994144174241228
2673,TX477,3,54,373184,1136.705765046479883,53927.862788185098907
2674,TX477,3,56,373186,1453.659401504902235,71533.521748545637820
2675,TX477,3,32,373160,2362.977857486785979,175511.597221592266578
2676,TX477,3,31,373159,4375.414285708882744,346263.085751443519257
2677,TX477,3,30,373158,20443.183875869788608,2222864.482952245511115
2678,TX477,3,W,373207,363.707501429020112,7616.032102079842844
2679,TX477,3,18,373144,1264.331148685953167,97346.766722525499063
2680,TX477,3,39,373167,652.715484278813960,22190.428843147707084
2681,TX477,3,20,373147,547.294253076987843,22699.433024316163937
2682,TX477,3,17,373143,1123.929487064423938,33335.215384387433005
2683,TX477,3,59,373189,336.433666800943513,7423.432667372948345
2684,TX477,3,25,373152,1694.997001292937057,124056.595929237097153
2685,TX477,3,W,373207,382.547292242690560,8772.089677794492673
2686,TX477,3,55,373185,2359.141882363260265,214876.626319989329204
2687,TX477,3,61,373192,1243.899586594331595,37511.549997293943306
2688,TX477,3,30,373158,5451.522369758877176,902747.287675330531783
2689,TX477,3,53,373183,860.031474845239927,40085.181535146897659
2690,TX477,3,W,373207,69528.627450160172884,21299429.046309262514114
2691,TX477,3,54,373184,487.107966477931598,17142.264305492575659
2692,TX477,3,30,373158,3114.035173860217583,252856.666832310671452
2693,TX477,3,19,373145,950.501712556904749,37956.512793507587048
2694,TX477,3,3,373157,902.617402158801383,42212.684581734501990
2695,TX477,3,41,373170,1845.818700817468425,83889.955953430180671
2696,TX477,3,31,373159,888.823564927707480,36423.834138025689754
2697,TX477,3,16,373142,8574.611418244363449,1640987.245817174902186
2698,TX477,3,29,373156,1783.126980467879775,131503.006160215765703
2699,TX477,3,32,373160,199.859566758291265,2225.485542895486105
2700,TX477,3,9,373206,8609.158312545985609,1163488.038574101636186
2701,TX477,3,5,373179,1307.052233096796726,92373.510474809809239
2702,TX477,3,54,373184,580.866737037059693,18373.980352335463976
2703,TX477,3,1,373135,2489.231058297624713,158171.773552051425213
2704,TX477,3,33,373161,4052.016909591520744,244772.842633669497445
2705,TX477,3,1,373135,1130.425643241354919,55602.018836139999621
2706,TX477,3,W,373207,436.452892449539547,10499.893013012881056
2707,TX477,3,32,373160,795.574393612710310,22084.029385141544481
2708,TX477,3,40,373169,751.848071360159679,29486.284820578817744
2709,TX477,3,32,373160,2310.145460700985495,150370.056275188544532
2710,TX477,3,11,373137,895.422312336914842,49633.148268647018995
2711,TX477,3,46,373175,1211.092729349803903,74779.347216820809990
2712,TX477,3,57,373187,973.397565603050111,72382.667254502521246
2713,TX477,3,55,373185,1720.259271948224750,69818.723193655707291
2714,TX477,3,58,373188,3448.838072500108410,198460.640633191127563
2715,TX477,3,18,373144,517.120587744712111,19841.969007210242125
2716,TX477,3,66,373197,445.434207555992259,12605.606922717664929
2717,TX477,3,16,373142,2317.686789955469067,95755.716129577136599
2718,TX477,3,59,373189,615.259303427369332,16905.672146252793027
2719,TX477,3,W,373207,428.036853622419130,9779.665008342783040
2720,TX477,3,44,373173,3675.138750305916346,204655.288556457264349
2721,TX477,3,59,373189,3397.021546993491484,204579.525015096005518
2722,TX477,3,46,373175,5315.491209004936536,504978.000031399307773
2723,TX477,3,62,373193,871.800920459249596,46994.036403242265806
2724,TX477,3,55,373185,806.392254620028211,35362.605270428357471
2725,TX477,3,40,373169,1396.853035597166127,96166.225756254672888
2726,TX477,3,31,373159,1220.442412749870073,67779.281384471789352
2727,TX477,3,35,373163,10217.197136023891289,1137691.216903147520497
2728,TX477,3,11,373137,1412.320388196107160,72202.604146983198007
2729,TX477,3,39,373167,2485.616604792938233,127413.166778775150306
2730,TX477,3,35,373163,2246.435007562473402,225783.710138790222118
2731,TX477,3,35,373163,387.433218589893102,10703.488182136657997
2732,TX477,3,36,373164,523.306268374954925,14136.787056616136397
2733,TX477,3,35,373163,749.002552859898969,33028.655173552739143
2734,TX477,3,30,373158,5808.486096623726553,493933.990497993072495
2735,TX477,3,39,373167,723.806434088200604,35729.247182105144020
2736,TX477,3,72,373204,5672.395686723806648,421079.935245723056141
2737,TX477,3,48,373177,1937.477060660256484,147407.541217181948014
2738,TX477,3,32,373160,1760.431851605060274,140408.617600697645685
2739,TX477,3,6,373190,784.954475021080725,34311.240459127089707
2740,TX477,3,28,373155,2649.505763786340140,138578.673281574243447
2741,TX477,3,18,373144,2290.243375122204725,146737.952757765160641
2742,TX477,3,19,373145,1077.260124069617177,51719.474877222761279
2743,TX477,3,56,373186,1756.026410162053025,73173.769980720928288
2744,TX477,3,53,373183,2771.077574375829499,172125.241668571688933
2745,TX477,3,36,373164,1307.407155665786604,99876.709036479718634
2746,TX477,3,28,373155,826.089985143628269,39948.091249142315064
2747,TX477,3,25,373152,913.069209708837434,49629.262406580884999
2748,TX477,3,35,373163,789.108434738255596,37280.416203989232599
2749,TX477,3,30,373158,635.517071121925255,21446.296418147070654
2750,TX477,3,66,373197,702.742426956904751,30184.253070835256949
2751,TX477,3,21,373148,555.385997674870055,20705.893839426615159
2752,TX477,3,18,373144,917.664300436188341,34662.096151300640486
2753,TX477,3,W,373207,468.309301388928247,13802.082865537480757
2754,TX477,3,59,373189,416.320568756846114,10235.110898733155409
2755,TX477,3,6,373190,5533.830380683225485,362646.305388474604115
2756,TX477,3,46,373175,10293.458011328411885,1836365.797544421162456
2757,TX477,3,67,373198,1454.006514902470599,95617.795923116951599
2758,TX477,3,7,373201,15866.848762867077312,1765378.367079121293500
2759,TX477,3,18,373144,699.640731054792809,28364.975015893502132
2760,TX477,3,6,373190,1175.142363172602018,75874.031840821247897
2761,TX477,3,35,373163,3823.766145490862982,319441.703394192503765
2762,TX477,3,11,373137,7205.256503736463856,562128.818723327131011
2763,TX477,3,55,373185,880.102342079933692,39539.007536582132161
2764,TX477,3,46,373175,2861.441441682798995,265608.091683013830334
2765,TX477,3,59,373189,478.752096838786315,12398.703504381117455
2766,TX477,3,53,373183,854.182480772746658,36581.912403852984426
2767,TX477,3,16,373142,472.135528306715287,14367.264904650430253
2768,TX477,3,59,373189,1895.937489617092524,141357.739404160907725
2769,TX477,3,36,373164,4159.956851446676410,473683.653202767483890
2770,TX477,3,61,373192,1082.156991192231089,62554.508951178482675
2771,TX477,3,55,373185,1729.053831843413491,111837.052996167200035
2772,TX477,3,34,373162,952.091306750185822,41391.333689134306042
2773,TX477,3,56,373186,763.406689473497977,27469.673579837992293
2774,TX477,3,48,373177,859.252954041419457,53989.231077738797467
2775,TX477,3,8,373205,4365.400400546510355,254880.704256706987508
2776,TX477,3,15,373141,2502.207036922121461,111949.109484403961687
2777,TX477,3,8,373205,2812.840720096207860,229508.902659061015584
2778,TX477,3,11,373137,908.236063503090577,30893.573472443138598
2779,TX477,3,53,373183,836.257044055401366,45637.256292443744314
2780,TX477,3,21,373148,821.904318017450123,36208.585743598639965
2781,TX477,3,32,373160,1321.715756068693054,82700.127110397370416
2782,TX477,3,69,373200,4437.213970689321286,238959.132841292128433
2783,TX477,3,72,373204,1546.332560324864971,93951.648239533329615
2784,TX477,3,72,373204,907.813876414572064,35471.486304450409079
2785,TX477,3,16,373142,559.470427475642168,18463.689696380992245
2786,TX477,3,6,373190,923.842799494788551,44320.196223103681405
2787,TX477,3,55,373185,2708.643728982731318,143718.412601984484354
2788,TX477,3,55,373185,1065.370295220020580,37460.746613009447174
2789,TX477,3,31,373159,3943.365446141580378,365381.284882527310401
2790,TX477,3,7,373201,574.556506323145527,9981.844767856684484
2791,TX477,3,W,373207,480.705003741385212,13976.963618439684069
2792,TX477,3,46,373175,1227.290134917720479,74358.866604550144984
2793,TX477,3,30,373158,166040.844294672831893,26629041.828911326825619
2794,TX477,3,21,373148,833.459770111849366,27720.513634544393426
2795,TX477,3,11,373137,913.839883626603296,40722.350400583847659
2796,TX477,3,53,373183,1035.805827715880923,61687.872136631973262
2797,TX477,3,35,373163,1924.788368448331312,105652.715889134255121
2798,TX477,3,60,373191,551.977022544538727,16955.825650759667042
2799,TX477,3,46,373175,840.246282969795971,34569.242881619145919
2800,TX477,3,46,373175,1011.426339065422098,44524.306315229718166
2801,TX477,3,1,373135,3450.684858390827685,366157.606416364433244
2802,TX477,3,32,373160,812.008278113221081,36686.001744046487147
2803,TX477,3,31,373159,2139.340377845295734,158230.443763085175306
2804,TX477,3,7,373201,1379.418279856885647,112527.692084152688039
